Date,Close/Last,Volume,Open,High,Low
11/15/2012,1713.8,167130,1727.2,1727.9,1704.5
11/14/2012,1730.1,129679,1725.3,1734.1,1720.5
11/13/2012,1724.8,132265,1729,1733.3,1717.6
11/12/2012,1730.9,100825,1731.8,1738,1725.2
11/09/2012,1730.9,137819,1731.5,1739.4,1726.9
11/08/2012,1726,147342,1714.8,1735.1,1712.6
11/07/2012,1714,241179,1715.8,1733,1703
11/06/2012,1715,163585,1685.4,1720.9,1683.5
11/05/2012,1683.2,109647,1676.7,1686.2,1672.5
11/02/2012,1675.2,205777,1715.6,1717.2,1674.8
11/01/2012,1715.5,105904,1720.4,1727.5,1715.1
10/31/2012,1719.1,110928,1710.3,1726.6,1709.8
10/30/2012,1712.1,53420,1710.3,1715.7,1705.2
10/29/2012,1708.7,N/A,1708.7,1708.7,1708.7
10/26/2012,1708.7,52897,1712.2,1717.8,1706.2
10/25/2012,1713,117006,1702.8,1718.9,1702.3
10/24/2012,1701.6,124555,1710.2,1715.2,1698.7
10/23/2012,1709.4,136384,1729.8,1731.2,1704.6
10/22/2012,1726.3,98774,1722.7,1730.3,1714.4
10/19/2012,1724,141000,1742.4,1744.7,1716
10/18/2012,1744.7,97471,1750.9,1753.4,1739
10/17/2012,1753,102388,1750,1755,1744
10/16/2012,1746.3,95244,1738,1748.9,1736.1
10/15/2012,1737.6,157566,1755.2,1755.5,1729.7
10/12/2012,1759.7,118367,1769.7,1775,1753.5
10/11/2012,1770.6,107821,1764.9,1776.6,1760.2
10/10/2012,1765.1,115505,1766,1767.6,1760.4
10/09/2012,1765,129653,1777.8,1781.6,1762
10/08/2012,1775.7,1218,1777.8,1778.4,1775.8
10/05/2012,1780.8,142863,1780.5,1798.1,1774.5
10/04/2012,1796.5,148343,1780,1797.7,1779.9
10/03/2012,1779.8,109245,1776.2,1784,1773
10/02/2012,1775.6,105853,1780,1786.6,1772.3
10/01/2012,1783.3,176570,1773.7,1794.4,1765.7
09/28/2012,1773.9,138967,1780,1785.9,1769.5
09/27/2012,1780.5,160329,1756.3,1782.9,1753.2
09/26/2012,1753.6,175856,1762.7,1768.4,1738.3
09/25/2012,1766.4,139660,1766.2,1777.9,1761
09/24/2012,1764.6,127729,1774.7,1775.3,1757.9
09/21/2012,1778,168544,1770.2,1790,1769.1
09/20/2012,1770.2,134158,1772.4,1774.9,1757.7
09/19/2012,1771.7,145475,1773.4,1781.8,1764.2
09/18/2012,1771.2,145317,1764.2,1775.9,1753.2
09/17/2012,1770.6,106516,1773.5,1778.9,1757.5
09/14/2012,1772.7,167251,1770,1780.2,1767.7
09/13/2012,1772.1,233796,1745,1775,1720
09/12/2012,1733.7,155259,1734.5,1749.5,1727.3
09/11/2012,1734.9,97959,1728.7,1740.5,1728
09/10/2012,1731.8,96344,1735,1742.3,1729.2
09/07/2012,1740.5,195919,1703.7,1745.4,1691.3
09/06/2012,1705.6,160615,1695.7,1716.9,1693.7
09/05/2012,1694,92746,1697.6,1698.4,1689.6
09/04/2012,1696,159973,1693.8,1701.6,1687.6
09/03/2012,1687.6,N/A,1687.6,1687.6,1687.6
08/31/2012,1687.6,170034,1657.8,1691.8,1647.1
08/30/2012,1657.1,87283,1665.4,1666.7,1652.3
08/29/2012,1663,94659,1668.8,1672.5,1654.4
08/28/2012,1669.7,96821,1666,1674.9,1659.1
08/27/2012,1675.6,70121,1673.2,1679.3,1666.2
08/24/2012,1672.9,92832,1671,1676.3,1665.1
08/23/2012,1672.8,141647,1654.5,1677.5,1654.5
08/22/2012,1640.5,121684,1640.2,1657.9,1636.3
08/21/2012,1642.9,117358,1623.1,1643.6,1620.8
08/20/2012,1623,65184,1618.5,1624.7,1611.8
08/17/2012,1619.4,70760,1616.7,1623,1613.3
08/16/2012,1619.2,100219,1605.8,1622,1603
08/15/2012,1606.6,90081,1601.2,1608.8,1592.1
08/14/2012,1602.4,108844,1593.7,1618.9,1593.6
08/13/2012,1612.6,88830,1624.7,1628.2,1609.7
08/10/2012,1622.8,103076,1620.2,1629.7,1606.6
08/09/2012,1620.2,63817,1615.1,1621,1612.2
08/08/2012,1616,79725,1614.7,1619.5,1605.9
08/07/2012,1612.8,78,1614.7,1615,1614.4
08/06/2012,1616.2,71331,1607.7,1618.4,1605.3
08/03/2012,1609.3,114527,1592.3,1609.9,1588.5
08/02/2012,1590.7,147508,1602.8,1618.8,1586.3
08/01/2012,1607.3,138466,1612.3,1621.8,1595
07/31/2012,1614.6,6673,1614.5,1614.5,1614.5
07/30/2012,1624,98369,1618.3,1630,1617.6
07/27/2012,1622.7,107433,1620.5,1633.3,1615.4
07/26/2012,1619.8,56503,1610.1,1626.2,1604.9
07/25/2012,1612.7,48646,1584.7,1614.5,1582.6
07/24/2012,1576.2,138006,1575.9,1584,1567.8
07/23/2012,1577.4,128780,1581.6,1582.4,1562
07/20/2012,1582.8,110014,1581,1586.7,1572.6
07/19/2012,1580.4,113801,1573,1591.5,1572.1
07/18/2012,1570.8,117918,1583,1585.7,1567.2
07/17/2012,1589.5,132334,1588.6,1598.8,1571
07/16/2012,1591.6,88912,1591.5,1594.6,1577.2
07/13/2012,1592,115371,1571.2,1596.5,1565.6
07/12/2012,1565.3,147403,1576.3,1577.8,1554.4
07/11/2012,1575.7,124422,1565.8,1583.1,1565.8
07/10/2012,1579.8,134889,1589.1,1601.3,1564.4
07/09/2012,1589.1,86555,1582.4,1589.9,1589.2
07/06/2012,1578.9,152823,1605.2,1586.5,1576.5
07/05/2012,1609.4,158228,1615.9,1624.4,1597.5
07/04/2012,1621.8,N/A,1621.8,1621.8,1621.8
07/03/2012,1621.8,103160,1597.5,1625.3,1595.3
07/02/2012,1597.7,92522,1599.6,1602.9,1587.6
06/29/2012,1604.2,175682,1551.8,1607.6,1551.3
06/28/2012,1550.4,127954,1574.6,1579.6,1548.2
06/27/2012,1578.4,109824,1572.6,1584,1563.2
06/26/2012,1574.9,94557,1588.4,1588.4,1568.3
06/25/2012,1588.4,104937,1572.6,1589,1566.9
06/22/2012,1566.9,110625,1565.7,1572.9,1559
06/21/2012,1565.5,15315,1565.5,1565.5,1565.5
06/20/2012,1615.8,199483,1619.3,1623.6,1591.2
06/19/2012,1623.2,115240,1627.3,1634.3,1618.2
06/18/2012,1627,113625,1606.9,1631.1,1606.9
06/15/2012,1628.1,112994,1624,1634.5,1620.8
06/14/2012,1619.6,132247,1619,1628.9,1610.5
06/13/2012,1619.4,121539,1611.1,1625.8,1607
06/12/2012,1613.8,140522,1595.4,1618.8,1587.1
06/11/2012,1596.8,109042,1602.8,1609.3,1582.8
06/08/2012,1591.4,145673,1556.4,1596,1556.4
06/07/2012,1588,236045,1604.9,1630.5,1580.1
06/06/2012,1634.2,166315,1618.5,1642.3,1614.8
06/05/2012,1616.9,90890,1619.9,1624.8,1613.4
06/04/2012,1613.9,125017,1626.8,1629.5,1610
06/01/2012,1622.1,281389,1561.8,1631.2,1546.2
05/31/2012,1564.2,163872,1567,1574.3,1553.5
05/30/2012,1565.7,249445,1555.8,1570.8,1533.3
05/29/2012,1551,180650,1576,1584.4,1549.7
05/28/2012,1571.2,N/A,1571.2,1571.2,1571.2
05/25/2012,1571.2,52218,1559.8,1576,1553.2
05/24/2012,1557.5,181915,1560.8,1577.6,1551.1
05/23/2012,1548.4,229899,1567.4,1568.5,1533.1
05/22/2012,1576.6,154619,1593,1594.4,1567.7
05/21/2012,1588.7,128270,1590.2,1599,1584.7
05/18/2012,1591.9,159450,1574.5,1597.4,1567.8
05/17/2012,1574.9,197924,1538.6,1579.7,1538.4
05/16/2012,1536.6,236556,1544.9,1551.9,1526.8
05/15/2012,1557.1,145361,1557.2,1564.1,1543.4
05/14/2012,1561,147679,1563.1,1565.3,1556.5
05/11/2012,1584,139361,1593.5,1595.2,1573.2
05/10/2012,1595.5,129308,1589.7,1602.1,1585.8
05/09/2012,1594.2,192515,1587,1606.8,1579.8
05/08/2012,1604.5,198535,1617,1639.5,1595.6
05/07/2012,1639.1,86278,1643.3,1643.3,1632.5
